system_id,receptor_name,g_protein_family,pocket_id,n_voxels,mean_freq,is_orthosteric,is_peptide_proximal,peptide_control,peptide_site_recovered,best_peptide_site_freq,location,zone_public_label,receptor_generic_numbers,pocket_record_status,pocket_record_reason,schema_version
Gq_8IYS,Free fatty acid receptor 4,Gq,2.0,413.0,0.949,False,,False,,,receptor,extracellular vestibule,2.53x53;3.28x28;3.29x29;3.32x32;3.33x33;3.36x36;3.37x37;3.40x40;4.60x61;45.51x51;45.52x52;5.38x39;5.39x40;5.42x43;5.43x44;5.46x461;5.47x47;6.48x48;6.49x49;6.50x50;6.51x51;6.52x52;6.53x53;6.54x54;6.55x55;6.56x56;6.57x57;6.58x58;6.59x59;6.61x61;6.62x62;7.32x31;7.35x34;7.36x35;7.38x37;7.39x38;7.40x39;7.41x40;7.42x41;7.43x42,available_detected_pocket,,1.1
Gq_8IYS,Free fatty acid receptor 4,Gq,3.0,168.0,0.928,False,,False,,,interface,intracellular/transducer interface,5.65x65;5.69x69;6.26x27;6.29x30;6.30x31;6.33x34,available_detected_pocket,,1.1
Gq_8IYS,Free fatty acid receptor 4,Gq,8.0,43.0,0.888,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8IYS,Free fatty acid receptor 4,Gq,0.0,32.0,0.869,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8IYS,Free fatty acid receptor 4,Gq,7.0,19.0,0.879,False,,False,,,receptor,membrane-facing,5.35x36;5.37x38;5.38x39;5.39x40;5.40x41;5.41x42;5.42x43;5.43x44,available_detected_pocket,,1.1
Gq_8IYS,Free fatty acid receptor 4,Gq,6.0,4.0,0.855,False,,False,,,receptor,membrane-facing,2.55x55;3.27x27;3.28x28;3.31x31,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,7.0,609.0,0.939,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,0.0,433.0,0.895,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,3.0,293.0,0.932,False,,False,,,receptor,membrane-facing,2.51x51;2.58x58;3.32x32;3.36x36;3.37x37;3.39x39;3.40x40;45.51x51;45.52x52;5.47x47;5.51x51;5.52x52;5.54x54;5.55x55;6.40x40;6.41x41;6.42x42;6.43x43;6.44x44;6.45x45;6.46x46;6.47x47;6.48x48;6.49x49;6.51x51;6.54x54;7.38x38;7.41x41;7.42x42;7.44x44;7.45x45;7.48x48,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,4.0,118.0,0.904,False,,False,,,interface,intracellular/transducer interface,2.40x40;3.50x50;4.37x37;6.29x29;6.32x32;6.33x33;7.55x55;8.49x49,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,5.0,104.0,0.874,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,2.0,91.0,0.891,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,1.0,46.0,0.876,False,,False,,,interface,intracellular/transducer interface,5.75x75;5.79x79,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,8.0,21.0,0.863,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,9.0,18.0,0.869,False,,False,,,other,other,,available_detected_pocket,,1.1
Gq_8J9N,Frizzled-1,Gq,6.0,4.0,0.854,False,,False,,,receptor,extracellular vestibule,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,8.0,508.0,0.934,False,False,True,True,0.878,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,5.0,258.0,0.894,False,False,True,True,0.878,g_protein,intracellular/transducer interface,6.26x26;6.29x29,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,2.0,181.0,0.912,False,False,True,True,0.878,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,0.0,151.0,0.885,False,False,True,True,0.878,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,1.0,145.0,0.933,False,False,True,True,0.878,receptor,intracellular/transducer interface,2.38x38;2.39x39;2.42x42;3.41x41;3.44x44;3.45x45;3.46x46;3.48x48;3.49x49;3.52x52;4.38x38;4.42x42;4.45x45;4.49x49,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,6.0,96.0,0.905,False,False,True,True,0.878,receptor,membrane-facing,2.43x43;2.46x46;2.50x50;3.43x43;3.46x46;3.50x50;5.58x58;6.36x36;6.39x39;6.40x40;6.43x43;6.44x44;6.48x48;7.45x45;7.46x46;7.48x48;7.49x49;7.52x52;7.53x53,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,10.0,44.0,0.865,False,False,True,True,0.878,other,other,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,4.0,39.0,0.888,False,False,True,True,0.878,receptor,intracellular/transducer interface,5.55x55;5.58x58;5.59x59;5.60x60;5.62x62;5.63x63;6.34x34;6.38x38,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,3.0,18.0,0.878,True,True,True,True,0.878,receptor,orthosteric,45.52x52;5.31x32;5.35x36;6.59x59,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,7.0,14.0,0.862,False,False,True,True,0.878,receptor,membrane-facing,2.41x41;2.44x44;2.45x45;4.46x46,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,9.0,8.0,0.863,False,False,True,True,0.878,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8JBG,Neuromedin-K receptor,Gq,11.0,6.0,0.857,False,False,True,True,0.878,receptor,membrane-facing,1.45x45;1.48x48;7.51x51;7.54x54;8.54x54,available_detected_pocket,,1.1
Gq_8WST,Melanin-concentrating hormone receptor 2,Gq,3.0,414.0,0.907,False,False,True,False,0.0,receptor,membrane-facing,1.50x50;2.43x43;2.46x46;2.47x47;2.49x49;2.50x50;2.51x51;2.53x53;2.54x54;2.56x56;2.57x57;2.59x59;2.60x60;2.61x61;2.63x63;2.64x64;2.65x65;2.66x66;2.67x67;23.49x49;23.50x50;3.28x28;3.29x29;3.32x32;3.35x35;3.36x36;3.39x39;3.40x40;3.43x43;3.50x50;45.50x50;45.51x51;45.52x52;6.36x36;6.41x41;6.43x43;6.44x44;6.47x47;6.58x58;7.32x31;7.35x34;7.39x38;7.40x39;7.41x40;7.42x41;7.43x42;7.44x43;7.45x45;7.46x46;7.47x47;7.49x49;7.50x50;7.52x52;7.53x53,available_detected_pocket,,1.1
Gq_8WST,Melanin-concentrating hormone receptor 2,Gq,4.0,115.0,0.883,False,False,True,False,0.0,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8WST,Melanin-concentrating hormone receptor 2,Gq,1.0,67.0,0.894,False,False,True,False,0.0,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8WST,Melanin-concentrating hormone receptor 2,Gq,2.0,67.0,0.89,False,False,True,False,0.0,receptor,membrane-facing,2.38x38;2.39x39;2.42x42;2.43x43;3.46x46;3.49x49;3.50x50;3.53x53;7.53x53;8.50x50,available_detected_pocket,,1.1
Gq_8WST,Melanin-concentrating hormone receptor 2,Gq,0.0,3.0,0.856,False,False,True,False,0.0,unknown,other,,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,8.0,664.0,0.938,False,False,True,True,0.904,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,0.0,637.0,0.91,False,False,True,True,0.904,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,4.0,482.0,0.92,False,False,True,True,0.904,g_protein,intracellular/transducer interface,34.54x54;6.29x29;8.48x48,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,3.0,346.0,0.904,True,True,True,True,0.904,other,orthosteric,3.33x33;3.35x35;3.36x36;3.37x37;3.39x39;3.40x40;45.51x51;45.52x52;5.35x36;5.36x37;5.38x39;5.39x40;5.41x42;5.42x43;5.43x44;5.45x46;5.46x461;5.47x47;5.50x50;6.44x44;6.48x48;6.52x52;6.55x55;6.58x58;6.59x59;7.28x27,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,2.0,166.0,0.919,False,False,True,True,0.904,receptor,intracellular/transducer interface,2.39x39;2.40x40;2.43x43;2.46x46;3.39x39;3.42x42;3.43x43;3.44x44;3.46x46;3.47x47;3.50x50;5.54x54;5.58x58;6.36x36;6.40x40;7.45x45;7.49x49;7.52x52;7.53x53;8.47x47,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,1.0,62.0,0.882,False,False,True,True,0.904,interface,intracellular/transducer interface,3.54x54;34.50x50;5.64x64;5.65x65;6.26x26;6.30x30,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,7.0,33.0,0.868,True,True,True,True,0.904,receptor,orthosteric,23.49x49,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,5.0,32.0,0.883,False,False,True,True,0.904,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8WZ2,Pyroglutamylated RF-amide peptide receptor,Gq,6.0,4.0,0.863,False,False,True,True,0.904,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,0.0,294.0,0.92,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,3.0,144.0,0.888,False,,False,,,g_protein,intracellular/transducer interface,6.25x25;8.49x49,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,1.0,137.0,0.891,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,4.0,19.0,0.866,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,2.0,16.0,0.866,False,,False,,,receptor,extracellular vestibule,45.52x52;5.35x36;6.58x58,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,6.0,12.0,0.873,False,,False,,,receptor,intracellular/transducer interface,3.56x56,available_detected_pocket,,1.1
Gq_8XGS,KiSS-1 receptor,Gq,5.0,6.0,0.862,False,,False,,,receptor,membrane-facing,2.42x42;3.49x49,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,2.0,653.0,0.943,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,1.0,368.0,0.93,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,4.0,338.0,0.887,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,9.0,301.0,0.92,False,,False,,,receptor,membrane-facing,2.53x53;2.56x56;2.57x57;2.60x60;3.25x25;3.26x26;3.28x28;3.29x29;3.30x30;3.32x32;3.33x33;3.36x36;3.37x37;4.57x57;4.61x61;5.42x43;6.48x48;6.51x51;6.52x52;6.55x55;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,6.0,239.0,0.897,False,,False,,,interface,intracellular/transducer interface,3.52x52;3.56x56;6.29x29;6.30x30;8.48x48;8.49x49,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,8.0,219.0,0.914,False,,False,,,interface,intracellular/transducer interface,3.51x51;3.54x54;3.55x55;3.56x56;5.60x60;5.64x64;5.67x67;5.71x71;5.72x72,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,7.0,63.0,0.898,False,,False,,,receptor,intracellular/transducer interface,3.40x40;3.41x41;3.44x44;3.45x45;4.49x49;4.52x52;5.45x46;5.49x49;5.50x50;5.53x53,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,3.0,36.0,0.897,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,5.0,8.0,0.864,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,10.0,4.0,0.862,False,,False,,,receptor,membrane-facing,,available_detected_pocket,,1.1
Gq_8XOJ,G-protein coupled estrogen receptor 1,Gq,0.0,3.0,0.853,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,6.0,571.0,0.928,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,8.0,289.0,0.932,False,,False,,,receptor,intracellular/transducer interface,2.46x46;2.50x50;2.53x53;3.35x35;3.36x36;3.37x37;3.39x39;3.40x40;3.42x42;3.43x43;3.44x44;3.46x46;3.47x47;3.50x50;5.58x58;6.39x40;6.40x41;6.41x42;6.42x43;6.43x44;6.44x45;6.45x46;6.47x47;6.48x48;6.51x51;7.39x38;7.42x41;7.43x42;7.45x45;7.46x46;7.49x49;7.52x52;7.53x53;7.54x54,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,4.0,280.0,0.9,False,,False,,,interface,intracellular/transducer interface,2.37x37;2.39x39;2.40x40;2.43x43;34.54x54;6.28x29;6.29x30;6.30x31;7.56x56;8.47x47;8.48x48,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,2.0,276.0,0.901,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,5.0,94.0,0.899,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,7.0,56.0,0.905,False,,False,,,receptor,membrane-facing,3.27x27;3.29x29;3.30x30;3.31x31;3.32x32;3.34x34;3.35x35;4.53x53;4.54x54;4.57x57;4.58x59;4.61x62,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,1.0,28.0,0.869,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,9.0,24.0,0.884,False,,False,,,receptor,membrane-facing,2.64x64;3.32x32;3.33x33;45.51x51;45.52x52;7.35x34;7.36x35;7.39x38,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,3.0,15.0,0.871,False,,False,,,receptor,intracellular/transducer interface,2.42x42;3.49x49;34.56x56;4.45x45,available_detected_pocket,,1.1
Gq_8XOR,Proteinase-activated receptor 1,Gq,0.0,5.0,0.865,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,3.0,670.0,0.912,False,,False,,,interface,intracellular/transducer interface,12.49x49;12.50x50;2.37x37;2.38x38;6.23x23;6.25x25;6.26x26;6.27x27;6.28x28;6.29x29;6.30x30;6.31x31;6.32x32;6.33x33;8.48x48;8.49x49;8.50x50;8.51x51;8.52x52;8.53x53,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,8.0,663.0,0.94,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,0.0,374.0,0.914,False,,False,,,receptor,membrane-facing,3.29x29;3.33x33;3.36x36;4.56x56;4.60x61;4.64x65;45.50x50;45.51x51;45.52x52;5.35x36;5.38x39;5.39x40;5.41x42;5.42x43;5.43x44;5.45x46;5.46x461;6.48x48;6.51x51;6.52x52;6.53x53;6.54x54;6.55x55;6.56x56;6.57x57;6.58x58;6.59x59;6.61x61;6.62x62;7.31x30;7.38x37;7.39x38;7.42x41,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,5.0,342.0,0.884,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,6.0,90.0,0.917,False,,False,,,receptor,membrane-facing,3.43x43;3.46x46;3.47x47;3.50x50;5.51x51;5.54x54;5.55x55;5.58x58;6.36x36;6.37x37;6.39x39;6.40x40;6.41x41;6.42x42;6.43x43;6.44x44;6.45x45;7.45x45;7.49x49;7.52x52,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,7.0,51.0,0.887,False,,False,,,interface,intracellular/transducer interface,6.23x23;6.27x27;6.30x30,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,1.0,35.0,0.873,False,,False,,,receptor,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,4.0,26.0,0.868,False,,False,,,receptor,intracellular/transducer interface,2.38x38;2.39x39;2.42x42;3.49x49;3.52x52;4.42x42,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,9.0,8.0,0.861,False,,False,,,receptor,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,2.0,7.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8Y53,Bombesin receptor subtype-3,Gq,10.0,5.0,0.856,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,8.0,719.0,0.934,False,False,True,True,0.891,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,3.0,261.0,0.901,False,False,True,True,0.891,g_protein,intracellular/transducer interface,6.25x25;6.29x29,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,2.0,237.0,0.894,False,False,True,True,0.891,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,4.0,68.0,0.891,True,True,True,True,0.891,other,orthosteric,4.60x61;4.64x65;45.51x51;45.52x52;5.35x36;6.58x58;6.59x59,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,7.0,57.0,0.882,False,False,True,True,0.891,interface,intracellular/transducer interface,12.50x50;2.37x37;2.39x39;2.40x40;7.56x56;8.47x47;8.48x48;8.49x49;8.50x50,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,6.0,49.0,0.89,False,False,True,True,0.891,receptor,membrane-facing,1.57x57;12.51x51;2.37x37;2.40x40;2.41x41;2.42x42;2.44x44;2.45x45;2.48x48;4.39x39,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,1.0,31.0,0.874,False,False,True,True,0.891,receptor,intracellular/transducer interface,2.42x42;3.45x45;3.49x49,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,0.0,12.0,0.864,False,False,True,True,0.891,interface,intracellular/transducer interface,3.54x54;3.55x55;5.68x68,available_detected_pocket,,1.1
Gq_8ZPT,Prolactin-releasing peptide receptor,Gq,5.0,4.0,0.858,False,False,True,True,0.891,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,2.0,789.0,0.894,False,,False,,,interface,intracellular/transducer interface,2.37x37;2.38x38;2.39x39;2.40x40;2.43x43;3.49x49;3.50x50;34.50x50;34.51x51;34.52x52;34.53x53;34.54x54;34.55x55;34.56x56;34.57x57;4.38x38;4.39x39;4.40x40;6.36x36;6.37x37;6.39x39;6.40x40;7.50x50;7.51x51;7.52x52;7.53x53;7.54x54;7.55x55;8.47x47;8.50x50,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,0.0,504.0,0.92,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,3.0,305.0,0.91,False,,False,,,receptor,extracellular vestibule,2.64x63;2.65x64;3.32x32;3.33x33;3.36x36;3.37x37;45.51x51;45.52x52;5.35x36;5.38x39;5.39x40;5.40x41;5.41x42;5.42x43;5.43x44;5.44x45;5.46x461;6.48x48;6.51x51;6.52x52;6.55x55;6.56x56;6.58x58;6.59x59;7.32x31;7.35x34;7.36x35;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,1.0,32.0,0.869,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,4.0,32.0,0.885,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_3SN6,Beta-2 adrenergic receptor,Gs,5.0,3.0,0.857,False,,False,,,unknown,other,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,8.0,477.0,0.909,False,,False,,,interface,intracellular/transducer interface,12.48x48;12.49x49;12.50x50;12.51x51;2.37x37;2.38x38;2.39x39;2.40x40;2.41x41;2.43x43;3.46x46;3.49x49;3.50x50;3.53x53;34.50x50;34.51x51;34.53x53;34.54x54;34.57x57;4.38x38;4.39x39;4.40x40;4.43x43;8.47x47;8.48x48;8.50x50,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,9.0,450.0,0.911,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,13.0,266.0,0.926,False,,False,,,receptor,extracellular vestibule,1.35x35;2.61x60;2.62x61;2.64x63;2.65x64;2.66x65;3.29x29;3.32x32;3.33x33;3.34x34;3.36x36;3.37x37;3.40x40;45.51x51;45.52x52;5.38x40;5.42x43;5.47x47;6.48x48;6.51x51;6.52x52;6.55x55;7.32x31;7.35x34;7.36x35;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,3.0,131.0,0.908,False,,False,,,interface,intracellular/transducer interface,3.55x55;3.56x56;34.50x50;34.51x51;34.52x52;34.53x53;34.55x55;34.56x56;4.41x41;5.60x60;5.63x63;5.64x64,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,6.0,100.0,0.93,False,,False,,,receptor,intracellular/transducer interface,2.42x42;3.41x41;3.44x44;3.45x45;3.48x48;3.49x49;3.52x52;34.53x53;34.57x57;4.41x41;4.45x45;4.48x48;4.49x49;4.52x52,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,4.0,95.0,0.904,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,12.0,61.0,0.89,False,,False,,,interface,intracellular/transducer interface,3.50x50;5.58x58;6.35x35;6.36x36;6.37x37;6.38x38;6.39x39;6.40x40;7.52x52;7.53x53;7.56x56,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,14.0,57.0,0.901,False,,False,,,receptor,membrane-facing,1.45x45;1.48x48;1.49x49;1.50x50;1.52x52;7.47x47;7.50x50;7.51x51;7.55x55;8.54x54,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,1.0,34.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,10.0,29.0,0.881,False,,False,,,receptor,membrane-facing,5.54x54;5.55x55;5.58x58;5.59x59;6.38x38;6.41x41,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,5.0,16.0,0.867,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,0.0,11.0,0.863,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,11.0,6.0,0.86,False,,False,,,receptor,intracellular/transducer interface,5.69x69;6.26x26;6.29x29,available_detected_pocket,,1.1
Gs_6GDG,Adenosine receptor A2a,Gs,7.0,5.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
